date,platform,campaign_type,campaign_objetive,product_category,market,total_impressions,total_clicks,total_ad_spend,total_conversions,total_revenue,ctr,cpc,cpa,roas
2024-01-11,TikTok Ads,Display,Branding,Skincare,Mexico,146587,5995,9112.4,161,27684.26,0.04089721462339771,1.52,56.59875776397515,3.038086563364207
2024-03-15,Google Ads,Display,Branding,Haircare,Argentina,157270,5535,5535,356,86412.59,0.03519425192344376,1,15.547752808988765,15.612030713640468
2024-05-25,Google Ads,Display,Branding,Skincare,Brazil,116972,6269,17741.27,83,8852.61,0.05359402250111138,2.83,213.75024096385542,0.4989840073455846
2024-05-11,Meta Ads,Video,Branding,Haircare,Mexico,172108,6109,13928.52,435,13163.33,0.035495154205498876,2.2800000000000002,32.019586206896555,0.9450630792072667
2024-06-21,TikTok Ads,Display,Branding,Haircare,Mexico,102519,4285,5142,137,26733.75,0.04179713028804417,1.2,37.53284671532847,5.199095682613769
2024-04-04,Meta Ads,Display,Branding,Skincare,Argentina,42606,1495,1151.15,96,14890.27,0.0350889546073323,0.77,11.991145833333334,12.935125743821395
2024-03-24,Google Ads,Display,Branding,Haircare,Argentina,96087,3238,9843.52,45,7783,0.03369862728568901,3.04,218.7448888888889,0.7906724423783361
2024-12-29,Google Ads,Display,Branding,Skincare,Brazil,133526,4633,14223.31,340,62193.85,0.034697362311459944,3.07,41.83326470588235,4.372670637144237
2024-11-25,Google Ads,Shopping,Performance,Haircare,Mexico,107891,3733,8623.23,148,15202.91,0.03459973491764837,2.31,58.26506756756756,1.7630180338457864
2024-09-25,TikTok Ads,Video,Branding,Haircare,Argentina,111154,5124,4560.36,368,82164.4,0.046098206092448316,0.8899999999999999,12.392282608695652,18.01708637037427
2024-11-04,Meta Ads,Display,Branding,Haircare,Argentina,177443,4400,9548,231,43094.26,0.02479669527679311,2.17,41.333333333333336,4.513433179723503
2024-11-13,TikTok Ads,Video,Branding,Haircare,Mexico,72145,3058,2354.66,78,7543.67,0.042386859796243674,0.7699999999999999,30.187948717948718,3.203719432954227
2024-07-28,Meta Ads,Video,Branding,Haircare,Brazil,148088,4561,6202.96,173,48056.97,0.030799254497325915,1.36,35.85526011560694,7.74742542270142
2024-09-09,Google Ads,Display,Branding,Skincare,Argentina,28068,990,999.9,28,5661.1,0.03527148353997435,1.01,35.71071428571428,5.661666166616662
2024-07-28,Google Ads,Display,Branding,Skincare,Mexico,35702,999,1578.42,15,2820.45,0.027981625679233655,1.58,105.22800000000001,1.786881818527388
2024-02-12,TikTok Ads,Video,Branding,Skincare,Brazil,41497,3299,2144.35,112,6822.75,0.07949972287153288,0.65,19.145982142857143,3.1817333924032924
2024-05-10,Google Ads,Video,Branding,Makeup,Argentina,94412,4786,6173.94,343,93767.6,0.05069270855399737,1.2899999999999998,17.999825072886296,15.18764354690846
2024-05-21,Google Ads,Video,Branding,Haircare,Mexico,56305,1644,2712.6,126,24269.48,0.029198117396323595,1.65,21.52857142857143,8.94694389146944
2024-03-30,Google Ads,Search,Performance,Skincare,Mexico,144367,7473,20615.440000000002,237,16067.07,0.051763907264125456,2.7586564967215312,86.9849789029536,0.7793707046757187
2024-11-09,Meta Ads,Video,Branding,Haircare,Brazil,172812,2972,2942.28,178,47180.83,0.017197879776867347,0.9900000000000001,16.529662921348315,16.035465693271885
2024-06-09,Meta Ads,Search,Performance,Skincare,Mexico,119863,1114,1370.22,75,21180.36,0.009293943919307877,1.23,18.2696,15.457634540438761
2024-10-14,Google Ads,Video,Branding,Makeup,Mexico,116011,2726,5342.96,127,4188.78,0.023497771763022472,1.96,42.07055118110236,0.7839811639989818
2024-05-14,Google Ads,Video,Branding,Makeup,Mexico,96178,4328,14542.08,275,37193.1,0.04499989602611824,3.36,52.88029090909091,2.5576189926062844
2024-01-29,Meta Ads,Display,Branding,Haircare,Mexico,77447,906,1041.9,29,8284.13,0.01169832272392733,1.1500000000000001,35.92758620689656,7.9509837796333604
2024-11-26,Google Ads,Video,Branding,Haircare,Mexico,11801,795,2361.15,57,3966.25,0.06736717227353614,2.97,41.42368421052632,1.6797958621857991
2024-11-16,Meta Ads,Display,Branding,Skincare,Brazil,193926,5837,5837,193,28429.29,0.030099109969782288,1,30.243523316062177,4.870531094740449
2024-02-27,Google Ads,Display,Branding,Haircare,Argentina,35355,961,2133.42,68,6145.22,0.027181445340121624,2.22,31.373823529411766,2.880454856521454
2024-01-12,Meta Ads,Video,Branding,Makeup,Mexico,104657,4029,2860.59,204,10401.62,0.038497186045845,0.7100000000000001,14.0225,3.6361799488916624
2024-02-28,Meta Ads,Search,Performance,Haircare,Brazil,133583,3954,2570.1,255,31756.12,0.029599574796194128,0.65,10.078823529411764,12.355986148398895
2024-09-06,Google Ads,Search,Performance,Skincare,Brazil,167932,6717,16523.82,247,38475.06,0.039998332658456995,2.46,66.89805668016194,2.3284603681231095
2024-10-28,Google Ads,Shopping,Performance,Makeup,Brazil,115454,7227,17778.42,154,5144.22,0.06259635872295459,2.46,115.4442857142857,0.28935192216181194
2024-02-28,Meta Ads,Shopping,Performance,Haircare,Mexico,119598,1064,2128,64,17165.43,0.008896469840632786,2,33.25,8.066461466165414
2024-11-02,Meta Ads,Search,Performance,Haircare,Argentina,157008,5024,3617.28,379,73104.85,0.031998369509833896,0.7200000000000001,9.544274406332454,20.209895280431706
2024-09-04,Meta Ads,Video,Branding,Skincare,Argentina,27931,608,924.16,10,1389.72,0.02176792810855322,1.52,92.416,1.5037655817174516
2024-08-06,Meta Ads,Display,Branding,Haircare,Brazil,131155,4052,5024.48,209,15982.2,0.030894742861499753,1.24,24.040574162679423,3.1808664777250586
2024-09-14,TikTok Ads,Display,Branding,Skincare,Brazil,25025,1256,540.08,38,5694.61,0.05018981018981019,0.43000000000000005,14.21263157894737,10.544011998222484
2024-11-08,Google Ads,Shopping,Performance,Skincare,Argentina,32518,1258,3031.78,12,2688.72,0.03868626606802386,2.41,252.64833333333334,0.8868453515756419
2024-07-27,Meta Ads,Display,Branding,Makeup,Argentina,75269,2604,2161.32,70,3191.14,0.034595915981346904,0.8300000000000001,30.876,1.4764773379231209
2024-12-21,Google Ads,Shopping,Performance,Skincare,Brazil,70206,3945,14202,248,37055.99,0.05619177848047176,3.6,57.266129032258064,2.609209266300521
2024-04-04,TikTok Ads,Video,Branding,Makeup,Argentina,145148,5762,8585.38,213,10475.22,0.03969741229641469,1.4899999999999998,40.30694835680751,1.2201230463881623
2024-10-01,TikTok Ads,Display,Branding,Skincare,Mexico,178503,9639,5397.84,146,40162.93,0.05399909245222769,0.56,36.97150684931507,7.440555851970418
2024-03-27,TikTok Ads,Search,Performance,Skincare,Mexico,10209,314,562.06,13,3231.96,0.030757175041629933,1.7899999999999998,43.23538461538461,5.750204604490625
2024-02-25,Google Ads,Search,Performance,Haircare,Mexico,100386,5250,5145,254,73673.45,0.05229812922120614,0.98,20.255905511811022,14.319426627793975
2024-04-14,Meta Ads,Display,Branding,Skincare,Argentina,53128,1678,2533.78,66,19225.18,0.03158409878030417,1.51,38.39060606060606,7.587549037406562
2024-09-11,Google Ads,Search,Performance,Haircare,Brazil,133056,6632,5749.219999999999,368,70916.17,0.04984367484367484,0.866890832328106,15.622880434782607,12.334920215263985
2024-05-12,Meta Ads,Video,Branding,Haircare,Mexico,174579,3247,4318.51,187,41760.07,0.0185990296656528,1.33,23.093636363636364,9.670018131253602
2024-10-04,Meta Ads,Shopping,Performance,Skincare,Argentina,120631,1532,1179.64,114,25286.78,0.012699886430519518,0.77,10.347719298245615,21.43601437726764
2024-06-25,Google Ads,Video,Branding,Haircare,Mexico,132152,7572,8632.08,552,115644.47,0.057297657243174524,1.14,15.637826086956522,13.397057256188543
2024-07-14,Google Ads,Shopping,Performance,Skincare,Argentina,116695,5799,18150.87,372,56034.95,0.049693645828870134,3.13,48.79266129032258,3.087177088481158
2024-12-24,Google Ads,Search,Performance,Haircare,Argentina,262151,10328,10414.96,746,95710.38,0.03939714134220354,1.0084198295894655,13.96107238605898,9.189702120795472
2024-07-16,TikTok Ads,Video,Branding,Skincare,Argentina,147658,6939,5967.54,282,39581.75,0.046993728751574586,0.86,21.161489361702127,6.632842008599859
2024-06-02,Meta Ads,Shopping,Performance,Skincare,Mexico,52013,1565,1611.95,23,6481.69,0.03008863168823179,1.03,70.08478260869565,4.021024225317162
2024-05-26,TikTok Ads,Search,Performance,Makeup,Mexico,143518,10491,8917.35,313,46285.52,0.07309884474421327,0.8500000000000001,28.489936102236424,5.1905016624894165
2024-07-28,Google Ads,Video,Branding,Haircare,Argentina,173678,11428,24113.08,310,83080.36,0.06579992860350764,2.1100000000000003,77.78412903225806,3.4454478648103017
2024-07-04,TikTok Ads,Search,Performance,Makeup,Brazil,162826,7815,12816.6,120,13520.75,0.04799602029159962,1.6400000000000001,106.805,1.0549404678307819
2024-12-30,TikTok Ads,Search,Performance,Skincare,Brazil,61921,3814,1182.34,50,8842.35,0.061594612490108364,0.31,23.6468,7.4786863338802725
2024-09-26,Google Ads,Shopping,Performance,Makeup,Mexico,161089,6540,13734,285,49746.79,0.040598675266467606,2.1,48.189473684210526,3.622163244502694
2024-05-15,Google Ads,Video,Branding,Skincare,Brazil,128962,7337,9904.95,226,26098.81,0.056892728090445245,1.35,43.827212389380534,2.6349259713577555
2024-06-17,Meta Ads,Video,Branding,Haircare,Brazil,36017,1210,1222.1,28,1258.31,0.033595246689063496,1.01,43.646428571428565,1.0296293265690206
2024-04-24,Google Ads,Shopping,Performance,Haircare,Argentina,75649,1792,4981.76,110,12588.99,0.023688350143425557,2.7800000000000002,45.28872727272727,2.5270165563977387
2024-09-12,Meta Ads,Search,Performance,Haircare,Brazil,73447,2401,3457.44,93,11150.38,0.032690239220117906,1.44,37.17677419354839,3.2250393354620757
2024-05-21,Meta Ads,Shopping,Performance,Haircare,Brazil,119427,1146,2211.78,27,5094.36,0.009595820040694316,1.9300000000000002,81.91777777777779,2.3032851368580958
2024-04-29,Meta Ads,Search,Performance,Haircare,Brazil,158335,4021,4077.44,157,43305.36,0.025395522152398396,1.0140363093757772,25.97095541401274,10.620722806466803
2024-09-12,Google Ads,Search,Performance,Skincare,Mexico,25927,1501,1516.01,44,4091.03,0.057893315848343424,1.01,34.454772727272726,2.6985508011160877
2024-01-24,Google Ads,Shopping,Performance,Skincare,Argentina,31325,858,1818.96,43,2004.67,0.027390263367917,2.12,42.30139534883721,1.1020968025685007
2024-02-01,TikTok Ads,Video,Branding,Haircare,Argentina,184504,15479,12383.2,538,112251.74,0.08389520010406279,0.8,23.017100371747212,9.064841075004844
2024-03-15,TikTok Ads,Shopping,Performance,Makeup,Mexico,120016,3336,4436.88,43,5864.19,0.027796293827489667,1.33,103.1832558139535,1.321692270243955
2024-12-14,TikTok Ads,Search,Performance,Haircare,Brazil,148949,12332,12455.32,546,95805.85,0.08279343936515184,1.01,22.811941391941392,7.691962149507199
2024-07-04,Google Ads,Shopping,Performance,Skincare,Argentina,126246,4203,8616.15,290,31939.46,0.033292143909510005,2.05,29.710862068965515,3.706929429037331
2024-06-25,Google Ads,Search,Performance,Makeup,Brazil,88323,3965,9357.4,95,8337.4,0.04489204397495556,2.36,98.49894736842104,0.8909953619595187
2024-10-29,Google Ads,Video,Branding,Skincare,Mexico,174741,7129,15469.93,326,58786.78,0.04079752319146623,2.17,47.45377300613497,3.8000676150441532
2024-01-07,Google Ads,Video,Branding,Skincare,Brazil,32476,1136,1863.04,86,21754.11,0.03497967730016012,1.64,21.663255813953487,11.676673608725524
2024-09-15,Meta Ads,Search,Performance,Skincare,Mexico,9521,237,419.49,17,1502.31,0.024892343241256172,1.77,24.675882352941176,3.5812772652506615
2024-06-24,Google Ads,Shopping,Performance,Makeup,Brazil,184030,5649,12597.27,90,23192.98,0.030696082160517307,2.23,139.96966666666668,1.8411116059273158
2024-02-24,TikTok Ads,Video,Branding,Skincare,Argentina,68176,2679,3321.96,173,19288.91,0.03929535320347336,1.24,19.20208092485549,5.806484725884719
2024-04-28,Meta Ads,Display,Branding,Skincare,Brazil,26159,782,1180.82,52,8689.29,0.029894109102029894,1.51,22.708076923076923,7.35869141782829
2024-01-15,Meta Ads,Search,Performance,Haircare,Brazil,113269,3182,4868.46,185,53909.5,0.02809241716621494,1.53,26.316,11.073214116989767
2024-07-24,Meta Ads,Search,Performance,Skincare,Mexico,8970,306,183.6,22,4976.05,0.03411371237458194,0.6,8.345454545454546,27.102668845315907
2024-05-07,Meta Ads,Shopping,Performance,Haircare,Argentina,46516,772,455.48,39,4874.74,0.016596439934646143,0.59,11.67897435897436,10.702423816633
2024-11-02,Google Ads,Display,Branding,Haircare,Mexico,146295,3394,11573.54,195,49666.69,0.023199699237841348,3.41,59.35148717948719,4.29140003836337
2024-12-15,Meta Ads,Search,Performance,Skincare,Mexico,34778,705,1099.8,35,2280.29,0.020271435965265396,1.5599999999999998,31.42285714285714,2.0733678850700126
2024-06-05,TikTok Ads,Search,Performance,Skincare,Argentina,179120,8794,8442.24,646,31918.96,0.04909557838320679,0.96,13.068482972136223,3.78086384656205
2024-04-15,Google Ads,Video,Branding,Makeup,Mexico,33807,807,1638.21,25,5072.77,0.02387079598899636,2.0300000000000002,65.5284,3.096532190622692
2024-09-06,Google Ads,Shopping,Performance,Skincare,Argentina,136960,5382,7642.44,230,39826.63,0.03929614485981309,1.42,33.228,5.211245361429072
2024-08-30,Meta Ads,Display,Branding,Haircare,Argentina,137053,5550,8436,381,43644.89,0.0404952828467819,1.52,22.141732283464567,5.173647463252727
2024-04-21,Meta Ads,Search,Performance,Makeup,Brazil,43062,1322,925.4,23,2104.08,0.030699921044075984,0.7,40.23478260869565,2.2736978603846985
2024-05-26,Google Ads,Display,Branding,Haircare,Argentina,25967,656,1764.64,24,1078.62,0.02526283359648785,2.69,73.52666666666667,0.6112408196572671
2024-04-13,Meta Ads,Video,Branding,Makeup,Argentina,126103,4300,4687,313,18027.88,0.03409910945814136,1.09,14.97444089456869,3.8463580115212292
2024-12-21,Google Ads,Search,Performance,Haircare,Argentina,101355,4459,11370.45,122,10455.25,0.04399388288688274,2.5500000000000003,93.20040983606557,0.9195106614074201
2024-05-15,Google Ads,Search,Performance,Haircare,Argentina,139648,4398,13194,347,82597.15,0.03149346929422548,3,38.023054755043226,6.2602053963922994
2024-09-28,TikTok Ads,Video,Branding,Haircare,Mexico,68620,3602,1728.96,134,22980.94,0.052491984844068786,0.48000000000000004,12.90268656716418,13.291770775495094
2024-11-14,Google Ads,Display,Branding,Haircare,Argentina,30757,1202,3918.52,60,5647,0.039080534512468706,3.26,65.30866666666667,1.4411053152720925
2024-07-31,Google Ads,Display,Branding,Skincare,Argentina,80324,2337,6987.63,50,12463.37,0.029094666600268913,2.99,139.7526,1.7836333635295516
2024-02-14,Google Ads,Display,Branding,Haircare,Mexico,25497,1142,2101.28,75,18551.01,0.04478958308820646,1.84,28.01706666666667,8.828433145511307
2024-05-26,Google Ads,Video,Branding,Skincare,Mexico,27593,896,2141.44,48,8087.57,0.03247200376907187,2.39,44.61333333333334,3.77669698894202
2024-04-02,Google Ads,Video,Branding,Skincare,Brazil,31855,1411,2398.7,60,3201.45,0.04429445926856067,1.7,39.97833333333333,1.3346604410722476
2024-02-06,Google Ads,Shopping,Performance,Makeup,Brazil,102409,3389,12132.62,149,31253.87,0.03309279457860149,3.58,81.42697986577181,2.576019853914488
2024-11-07,TikTok Ads,Display,Branding,Haircare,Mexico,187199,12036,16007.88,946,165825.37,0.06429521525221822,1.3299999999999998,16.921649048625792,10.358983825465959
2024-08-14,TikTok Ads,Search,Performance,Makeup,Brazil,97345,5178,3158.58,289,44113.49,0.05319225435307412,0.61,10.929342560553634,13.96624115900183
2024-08-21,Meta Ads,Display,Branding,Makeup,Mexico,138074,3313,6327.83,209,16533.53,0.023994379825311066,1.91,30.2766985645933,2.612827778243094
2024-03-10,TikTok Ads,Search,Performance,Makeup,Argentina,179818,11724,12075.72,880,242039.99,0.06519925702654907,1.03,13.72240909090909,20.043524526901916
2024-07-04,Meta Ads,Display,Branding,Skincare,Argentina,88698,1073,987.16,43,5727.99,0.01209722879884552,0.9199999999999999,22.95720930232558,5.802494023258641
2024-06-02,Google Ads,Search,Performance,Haircare,Brazil,16955,440,800.8,30,3274.44,0.025951046888823357,1.8199999999999998,26.69333333333333,4.088961038961039
2024-01-28,Meta Ads,Search,Performance,Haircare,Brazil,113878,3678,3383.76,216,62162.63,0.032297722123676216,0.92,15.665555555555557,18.37087441189682
2024-09-14,Google Ads,Display,Branding,Haircare,Brazil,63812,2686,8004.28,84,6979.61,0.0420923964144675,2.98,95.28904761904762,0.8719847381650817
2024-05-08,Google Ads,Video,Branding,Skincare,Brazil,77796,3703,9887.01,182,43235.35,0.047598848269833925,2.67,54.32423076923077,4.372944904475671
2024-09-17,Meta Ads,Display,Branding,Haircare,Argentina,23113,228,136.8,17,2097.34,0.009864578375805823,0.6000000000000001,8.047058823529412,15.331432748538012
2024-02-08,TikTok Ads,Search,Performance,Haircare,Brazil,128900,10273,8629.32,238,11417.91,0.07969743987587277,0.84,36.25764705882353,1.3231529251435803
2024-06-07,TikTok Ads,Video,Branding,Skincare,Mexico,196745,13240,21581.2,761,195233.42,0.0672952298660703,1.6300000000000001,28.359001314060446,9.046458028283878
2024-08-11,Meta Ads,Search,Performance,Skincare,Brazil,26491,423,401.85,28,3219.77,0.01596768713902835,0.9500000000000001,14.351785714285715,8.012367798929949
2024-07-26,TikTok Ads,Display,Branding,Skincare,Mexico,73743,1991,3524.07,155,29721.14,0.026999172802842305,1.77,22.735935483870968,8.433754153578107
2024-07-28,Google Ads,Shopping,Performance,Haircare,Argentina,79189,4315,3969.8,197,21995.7,0.054489891272777785,0.92,20.151269035532994,5.540757720791979
2024-04-03,TikTok Ads,Shopping,Performance,Skincare,Argentina,68815,3172,2505.88,76,2602.57,0.046094601467703264,0.79,32.97210526315789,1.038585247497885
2024-12-05,Google Ads,Video,Branding,Skincare,Mexico,160816,9745,11888.9,553,62922.41,0.06059720425828276,1.22,21.49891500904159,5.292534212584848
2024-10-11,Meta Ads,Video,Branding,Skincare,Mexico,128245,2949,4688.91,85,8616.72,0.02299504853990409,1.5899999999999999,55.16364705882353,1.837680825607657
2024-05-22,Meta Ads,Search,Performance,Haircare,Mexico,184702,5134,10319.34,70,16883.49,0.027796125651048716,2.0100000000000002,147.41914285714287,1.6361017274360572
2024-02-21,Google Ads,Display,Branding,Haircare,Argentina,136585,5668,16380.52,120,20065.19,0.04149796829812937,2.89,136.50433333333334,1.2249421874275053
2024-09-19,Google Ads,Shopping,Performance,Haircare,Mexico,162353,3977,5766.65,57,15175.48,0.02449600561738927,1.45,101.16929824561403,2.631593732929864
2024-04-27,Meta Ads,Video,Branding,Haircare,Brazil,173001,3477,3303.15,51,11186.61,0.02009814972167791,0.9500000000000001,64.76764705882353,3.3866491076699514
2024-11-01,TikTok Ads,Shopping,Performance,Haircare,Argentina,145225,5562,4672.08,378,102053.93,0.03829919091065588,0.84,12.36,21.8433609869694
2024-08-13,Meta Ads,Shopping,Performance,Haircare,Mexico,107300,2693,1535.01,153,18121.16,0.02509785647716682,0.57,10.032745098039216,11.805239053817239
2024-03-23,TikTok Ads,Search,Performance,Haircare,Brazil,131385,6910,2349.4,206,6729.96,0.05259352285268486,0.34,11.404854368932039,2.864544138929088
